"2018/06/14 2:16:16 AM GMT+1","I use Haxe for hobby projects","> 15 years","1-2 years","","Front-end web","JavaScript;HashLink","","Build from source","","Linux","Firefox","Android","","emacs","","","Yes","No","No","","",""
"2018/06/14 6:59:01 AM GMT+1","I use Haxe for hobby projects","7-10 years","4-6 years","26-100","Mobile Games;Front-end web;Sotfware Libraries","JavaScript;C++;C#","France","Official installer;Linux Package Manager","The Web","Linux","Firefox","Android","Openfl, haxeflixel, smartfox-haxe-client","Visual Studio Code","Forums - http://community.haxe.org","$30,000-$50,000","Yes","No","No","Free","$1-$100",""
"2018/06/14 9:20:16 AM GMT+1","I don't use Haxe but would like to","> 15 years","< 1 year","N/A","Desktop Games;Command Line Utilities","C++","United Kingdom","Official installer","NA","Linux","Firefox","Android","Haxepunk","Geany","Forums - http://community.haxe.org","I'd rather not say","No","Yes","No","Free","$1-$100",""
"2018/06/14 2:13:57 PM GMT+1","It is one of the main tools I use professionally","3-5 years","4-6 years","2-10","Front-end web;Back-end web;Desktop Applications;Mobile Applications;Command Line Utilities","JavaScript;Java;Neko","Germany","Official installer","","Windows","Firefox","Android","","Visual Studio Code","Forums - http://community.haxe.org;Twitter","I'd rather not say","No","Yes","No","Free","$1-$100",""
"2018/06/14 8:28:26 PM GMT+1","It is one of the main tools I use professionally","7-10 years","2-4 years","2-10","Front-end web","JavaScript","Argentina","Official installer","The Web","Windows","Firefox","Android","Actuate","FlashDevelop/HaxeDevelop","discord","I'd rather not say","No","No","No","","$101-$500",""
"2018/06/16 1:28:50 PM GMT+1","I don't use Haxe but would like to","7-10 years","< 1 year","<= 1","Desktop Applications;Mobile Applications","C++","Spain","Official installer","I don't publish them","Windows","Chrome","Android","Openfl","Atom","Forums - http://community.haxe.org","< $30,000","No","Yes","No","Free","Nothing",""
"2018/06/16 8:17:09 PM GMT+1","I don't use Haxe but would like to","1-3 years","< 1 year","<= 1","Front-end web;Back-end web;Command Line Utilities","JavaScript;C++","Belgium","Official installer","own projects","Linux","Chrome","Android","","","","","","","","Free","",""
"2018/06/16 8:48:32 PM GMT+1","It is one of the main tools I use professionally","3-5 years","2-4 years","26-100","Front-end web","JavaScript","","Official installer","inner organisation networks","Windows","Chrome","Android","hxnodejs, haxe-react, redux, hexUnit, hmm, modular","FlashDevelop/HaxeDevelop","Forums - http://community.haxe.org","< $30,000","Yes","No","No","Free","$101-$500",""
"2018/06/18 6:58:56 PM GMT+1","I use Haxe for hobby projects","10-15 years","4-6 years","10-25","Desktop Games","JavaScript;Flash (SWF)","United States","Official installer","The Web","Windows","Chrome","iOS","OpenFL, Heaps","FlashDevelop/HaxeDevelop","Twitter","$70,001-$100,000","No","No","No","Free","$1-$100",""
"2018/06/19 5:44:57 AM GMT+1","I use Haxe for hobby projects","> 15 years","4-6 years","<= 1","Sotfware Libraries;Command Line Utilities","JavaScript;Neko;Flash (SWF)","","Homebrew","The Web","OSX","Firefox","iOS","","emacs","#haxe on irc",">$150,000","Yes","No","No","Free","Nothing",""
"2018/06/19 10:25:08 AM GMT+1","I use Haxe for hobby projects","> 15 years","6-8 years","> 10000","Desktop Games;Command Line Utilities;Art","JavaScript;C++","Norway","Official installer","","Windows","Chrome","Android","linc suite","Visual Studio Code","Twitter;#haxe on irc","$70,001-$100,000","Yes","Yes","No","Free","$1-$100",""
"2018/06/19 10:32:23 AM GMT+1","I don't use Haxe but would like to","7-10 years","< 1 year","<= 1","Desktop Games","C++;HashLink;Neko","Italy","Official installer","The Web","Windows","Chrome","Android","OpenFL, Haxeflixel","FlashDevelop/HaxeDevelop","Twitter","$30,000-$50,000","No","Yes","No","Free","$1-$100",""
"2018/06/19 10:37:02 AM GMT+1","It is a tool I use occasionally for professional work","10-15 years","2-4 years","<= 1","Mobile Games","C++;Neko;Flash (SWF);AS3 Source","Japan","Official installer","iOS App Store;Google Play","Windows","Chrome","Android","OpenFL","FlashDevelop/HaxeDevelop","Forums - http://community.haxe.org;Twitter","I'd rather not say","Yes","No","No","Free","$1-$100",""
"2018/06/19 10:50:08 AM GMT+1","I use Haxe for hobby projects","> 15 years","2-4 years","<= 1","Console Games;Desktop Games;Mobile Games;Front-end web;Back-end web;Desktop Applications;Mobile Applications;Sotfware Libraries;Command Line Utilities;Art","JavaScript;C++;PHP;Java;Neko;Flash (SWF);AS3 Source;Python","France","Official installer","The Web;Inside my robotic projects","Windows","Firefox","Android","","Sublime Text","Forums - http://community.haxe.org","I'd rather not say","Yes","Yes","No","Free","Nothing",""
"2018/06/19 11:25:02 AM GMT+1","It is a tool I use occasionally for professional work","10-15 years","6-8 years","26-100","Sotfware Libraries;Command Line Utilities","JavaScript;Java;Neko;Python;--interp","Hong Kong","Linux Package Manager;Chocolatey;Build from source;Homebrew","The Web","Linux","Chrome","Android","","Visual Studio Code","Forums - http://community.haxe.org;Twitter;Gitter.im;Slack, QQ","$50,001-$70,000","Yes","Yes","No","Free","Nothing",""
"2018/06/19 9:56:07 PM GMT+1","It is one of the main tools I use professionally","1-3 years","< 1 year","101-500","Desktop Games;Mobile Games;Front-end web","JavaScript;Flash (SWF)","Ukraine","Chocolatey","iOS App Store;Google Play;The Web","Windows","Chrome","Android","","IntelliJ","Forums - http://community.haxe.org","< $30,000","Yes","No","No","Free","Nothing",""
"2018/06/20 7:12:17 AM GMT+1","It is a tool I use occasionally for professional work","3-5 years","2-4 years","10-25","Front-end web;Sotfware Libraries;Command Line Utilities","JavaScript;C++;PHP;C#;Flash (SWF);Python","Hungary","Official installer","The Web","OSX","Safari","iOS","none","IntelliJ","Facebook","< $30,000","Yes","No","No","Free","$101-$500",""
"2018/06/20 7:46:00 AM GMT+1","It is one of the main tools I use professionally","> 15 years","4-6 years","N/A","Desktop Games;Mobile Games;Browser games","JavaScript;PHP","France","Official installer","The Web","Windows","Chrome","iOS","Pixijs, greensock, howlerjs, dat.gui, flump runtime","FlashDevelop/HaxeDevelop","Forums - http://community.haxe.org;Twitter","$30,000-$50,000","No","No","No","Free","Nothing",""
"2018/06/20 10:05:45 AM GMT+1","It is a tool I use occasionally for professional work","7-10 years","6-8 years","<= 1","Flash Community","JavaScript;C++;HashLink;PHP;Java;C#;Neko;Flash (SWF);Python","United Kingdom","Official installer;Build from source","The Web","OSX","Firefox, Chrome, SeaMonkey, Opera for different things but equally.","Android","acadnme;actuate;air3;ansi;box2d;canvasMarkdown;castle;component-examples;datetime;dox;electron;extension-android-support-v4;feffects;flambe;flow;flow_;flowOld;format;format_;fracs;fracs_;gm2d;hashlink;haxe-starling;haxelib_client;haxelow;haxeui;haxeui-builder;haxeui-core;haxeui-file-dialogs;haxeui-hxwidgets;haxeui-rich-text;haxeui-templates;heaps;hlopenal;hlsdl;hscript;htmlHelper;hxargs;hxbit;hxcpp;hxcs;hxDaedalus;hxelectron;hxjava;hxnodejs;hxparse;hxPixel;hxPixels;hxPolyK;hxsl;hxSpiro;hxSpiroDemo;hxWidgets;jasper;jsTriangluationsReference;jsTriangulationsReference;justDrawing;justPath;justTriangles;justTrianglesFlambe;justTrianglesNoPoint;justTrianglesWebGL;kha;khaMath;kScenes;L-System;layout;lime;lime-samples;linc_ogg;linc_openal;linc_opengl;linc_sdl;linc_stb;linc_timestamp;luxe;markdown;nme;nme-dev;nme-toolkit;Nodule;openfl;openfl-samples;openflump;poly2trihx;polygonal-ai;polygonal-core;polygonal-ds;polygonal-gl;polygonal-motor;polygonal-native;polygonal-printf;polygonal-ui;snow;snowfall;stb_ogg_sound;svg;swf;thx,core;tink_core;tink_stringly;tink_url;tjson;triangulations;triangulationsWebGLtest;trilateral;trilateralXtra;tweenx;tweenxcore;unity3d;unknown;waxe;waxe-works;yagp","Textmate, Kode, VisualStudioCode.","Forums - http://community.haxe.org;Twitter;Gitter.im;Facebook;#haxe on irc","< $30,000","No","Yes","No","I have supported Haxe conferences, I am in no position to provide support but would like to when my situation changes.","Nothing",""
"2018/06/20 4:28:56 PM GMT+1","I don't use Haxe but would like to","1-3 years","< 1 year","N/A","Desktop Applications","Lua","Belgium","Official installer","Personal Use","Windows","Chrome","I have no phone","None yet","IntelliJ","Not","< $30,000","Yes","No","No","Free","Nothing",""
"2018/06/20 9:27:05 PM GMT+1","It is a tool I use occasionally for professional work","7-10 years","1-2 years","10-25","Console Games;Desktop Games;Mobile Games;Front-end web;Mobile Applications","JavaScript","Georgia","Official installer","The Web","Windows","Chrome","iOS","openfl","FlashDevelop/HaxeDevelop","Forums - http://community.haxe.org","< $30,000","No","Yes","No","Free","$1001-$5000",""
"2018/06/21 3:10:38 AM GMT+1","It is one of the main tools I use professionally","3-5 years","4-6 years","<= 1","Desktop Games;Desktop Applications;Art","JavaScript;C++","Moldova","Official installer","itch.io","Windows","Chrome","Android","snow, luxe, kha, & my own(clay, sparkler)","Sublime Text","Gitter.im","< $30,000","Yes","Yes","No","Free","$1-$100",""
"2018/06/21 9:39:19 AM GMT+1","It is one of the main tools I use professionally","10-15 years","1-2 years","101-500","Front-end web;Mobile Applications","JavaScript","Luxembourg","Official installer;lix","iOS App Store;Google Play;The Web","Windows","Chrome","iOS","tink, coconut, react","Visual Studio Code","Gitter.im;in person","I'd rather not say","Yes","No","No","Free","Nothing",""
"2018/06/21 9:51:25 AM GMT+1","I use Haxe for hobby projects","> 15 years","4-6 years","<= 1","Browser games","JavaScript;Flash (SWF)","United Kingdom","Official installer","itch.io;The Web","Windows","Chrome","iOS","OpenFL, HaxeFlixel, Snowkit","FlashDevelop/HaxeDevelop","Forums - http://community.haxe.org;Twitter","$50,001-$70,000","No","Yes","No","Free","$1-$100",""
"2018/06/21 12:08:52 PM GMT+1","It is a tool I use occasionally for professional work","10-15 years","4-6 years","<= 1","Desktop Games;Mobile Games","C++","United States","Official installer;Linux Package Manager;Homebrew","Steam;iOS App Store;Google Play;itch.io","OSX","Chrome","Android","OpenFL, HaxeFlixel, SteamWrap, Crashdumper","Sublime Text","Twitter;OpenFL and HaxeFlixel Discords","$50,001-$70,000","No","Yes","No","Free","$1-$100",""
"2018/06/21 2:36:27 PM GMT+1","It is a tool I use occasionally for professional work","> 15 years","4-6 years","2-10","Desktop Games;Mobile Games;Front-end web;Back-end web;Desktop Applications;Mobile Applications;Sotfware Libraries;Command Line Utilities;Art","JavaScript;C++;PHP;Neko;Flash (SWF);--interp","United Kingdom","switchx","itch.io;The Web","OSX","Chrome","iOS","","TextMate","Forums - http://community.haxe.org;Twitter;#haxe on irc","< $30,000","Yes","Yes","No","","",""
"2018/06/22 8:31:12 AM GMT+1","It is one of the main tools I use professionally","> 15 years","2-4 years","26-100","Front-end web","JavaScript","Bulgaria","Official installer","The Web","Windows","Chrome","Android","","FlashDevelop/HaxeDevelop","","I'd rather not say","Yes","Yes","No","Free","Nothing",""
"2018/06/22 1:02:28 PM GMT+1","I don't use Haxe but would like to","> 15 years","< 1 year","10-25","Desktop Applications;Mobile Applications;Sotfware Libraries","JavaScript;Java;C#","Germany","Homebrew","The Web","Windows","Firefox","Android","","Visual Studio Code","Forums - http://community.haxe.org","I'd rather not say","Yes","Yes","No","Free","$101-$500",""
"2018/06/22 11:46:40 PM GMT+1","I don't use Haxe but would like to","7-10 years","< 1 year","N/A","Desktop Applications;Mobile Applications;Command Line Utilities","JavaScript;C++;Java;C#;Flash (SWF);AS3 Source;Python","United States","Official installer;NPM;Homebrew","Steam;iOS App Store;Mac App Store;Google Play;Microsoft Windows Store;PlayStation 4;PlayStation Vita;Xbox One;Nintendo Switch;GOG.com;Amazon App Store;itch.io;The Web;This is all where I will be publishing them","OSX","Firefox","Android","","Visual Studio Code","Forums - http://community.haxe.org;#haxe on irc","I'd rather not say","What's a macro?","Yes","No","Free","$1-$100",""
"2018/06/23 12:29:23 AM GMT+1","It is a tool I use occasionally for professional work","> 15 years","4-6 years","2-10","Desktop Games;Mobile Games;Front-end web","JavaScript","Israel","Official installer","itch.io;The Web;newgrounds.com","Windows","Firefox","Android","minject, rxjs, yaml, openfl, flixelclearlibs, hxtelemetry, swf","FlashDevelop/HaxeDevelop","","< $30,000","Yes","Yes","No","Free","Nothing",""
"2018/06/23 4:01:06 AM GMT+1","I don't use Haxe but would like to","3-5 years","< 1 year","<= 1","I don't yet","Lua","United States","Linux Package Manager","I don't have any finished yet","Linux","Opera","Android","","Visual Studio Code","Forums - http://community.haxe.org","< $30,000","No","Yes","No","Free","$101-$500",""
"2018/06/23 9:19:40 PM GMT+1","I don't use Haxe but would like to","7-10 years","< 1 year","2-10","","PHP","","Linux Package Manager","","Linux","Vivaldi","","","IntelliJ","","","What's a macro?","Yes","No","","",""
"2018/06/24 1:47:03 AM GMT+1","I don't use Haxe but would like to","3-5 years","< 1 year","> 10000","","JavaScript;C++;PHP","United States","Official installer","The Web","Windows","Chrome","iOS","","Visual Studio Code","","$70,001-$100,000","What's a macro?","No","No","Free","Nothing",""
"2018/06/24 7:24:09 AM GMT+1","I use Haxe for hobby projects","3-5 years","1-2 years","<= 1","Desktop Games","JavaScript;C++;Flash (SWF)","United States","Official installer","The Web","Windows","Chrome","iOS","OpenFL","FlashDevelop/HaxeDevelop","Discord Servers","< $30,000","What's a macro?","No","No","Free","$1-$100",""
"2018/06/25 12:16:45 AM GMT+1","I use Haxe for hobby projects","1-3 years","< 1 year","2-10","Console Games;Desktop Games;Mobile Games","C++;Neko","United States","Official installer","Steam;iOS App Store;Google Play;Nintendo Switch;itch.io","Windows","Chrome","iOS","OpenFL, HaxeFlixel","Visual Studio Code","Twitter;Discord","I'd rather not say","No","No","No","Free","$1-$100",""
"2018/06/26 8:26:47 PM GMT+1","It is one of the main tools I use professionally","10-15 years","4-6 years","10-25","Front-end web","JavaScript;AS3 Source","Belgium","Official installer;nixos package","The Web","Linux","Firefox","iOS","tink_await","Visual Studio Code","Forums - http://community.haxe.org","$30,000-$50,000","Yes","Yes","No","Free","$101-$500",""
"2018/06/27 6:59:55 AM GMT+1","I use Haxe for hobby projects","1-3 years","< 1 year","<= 1","Front-end web;Back-end web;Desktop Applications","JavaScript;C++;PHP","United States","Official installer;Homebrew","itch.io;The Web","OSX","Chrome","Android","DataClass, Monsoon, Niik","Visual Studio Code","Forums - http://community.haxe.org","$30,000-$50,000","Yes","No","No","","",""
"2018/06/28 2:18:33 PM GMT+1","It is a tool I use occasionally for professional work","> 15 years","1-2 years","1501-10000","Front-end web","JavaScript;Flash (SWF)","Russia","Official installer;Homebrew","The Web","OSX","Chrome","Android","openfl, lime, format","IntelliJ","skype","< $30,000","No","No","No","Free","$1-$100",""
"2018/06/28 4:37:31 PM GMT+1","I use Haxe for hobby projects","10-15 years","< 1 year","101-500","Desktop Games;Mobile Games;Desktop Applications;Command Line Utilities","C++;Neko","Germany","Official installer;Linux Package Manager","Google Play;itch.io;The Web","Linux","Firefox","Android","openfl haxeui","Visual Studio Code","","$50,001-$70,000","What's a macro?","Yes","No","Free","$1-$100",""
"2018/06/28 5:32:19 PM GMT+1","I don't use Haxe but would like to","3-5 years","< 1 year","<= 1","Desktop Games","HashLink","Russia","Linux Package Manager","Steam","Windows","Chrome","Android","heaps.io","atom","Forums - http://community.haxe.org","< $30,000","No","No","No","Free","$101-$500",""
"2018/06/29 12:19:01 AM GMT+1","I don't use Haxe but would like to","3-5 years","< 1 year","<= 1","Desktop Games;Front-end web;Back-end web;Desktop Applications;Command Line Utilities","JavaScript;C++","United States","Official installer","The Web","Windows","Opera","Android","hxcpp","Visual Studio Code","Forums - http://community.haxe.org","I'd rather not say","What's a macro?","Yes","No","Free","$1-$100",""
"2018/06/29 2:14:07 PM GMT+1","It is one of the main tools I use professionally","10-15 years","2-4 years","1501-10000","Console Games;Desktop Games;Mobile Games;Desktop Applications;Mobile Applications","JavaScript;C++;Flash (SWF)","Belarus","Official installer","iOS App Store;Mac App Store;Google Play;The Web","Windows","Chrome","iOS","","IntelliJ","Forums - http://community.haxe.org","$30,000-$50,000","Yes","No","No","Free","Nothing",""
"2018/06/29 6:34:26 PM GMT+1","It is one of the main tools I use professionally","> 15 years","> 8 years","2-10","Front-end web;Desktop Applications;Mobile Applications;Sotfware Libraries;Command Line Utilities","JavaScript;C++;Java;Neko;Flash (SWF)","United States","Official installer","iOS App Store;Google Play;The Web","OSX","Chrome","Android","hxcpp, hscript, munit","FlashDevelop/HaxeDevelop","Forums - http://community.haxe.org","$100,001-$150,000","Yes","Yes","No","Free","$101-$500",""
"2018/06/30 7:39:19 PM GMT+1","I don't use Haxe but would like to","> 15 years","","1501-10000","","","","","","","","","","","","","","","","","",""
"2018/07/01 9:24:44 AM GMT+1","I use Haxe for hobby projects","> 15 years","< 1 year","<= 1","Desktop Games;Mobile Games","JavaScript;C++","Finland","Linux Package Manager","","Linux","Firefox","Android","","Visual Studio Code","","I'd rather not say","No","No","No","","",""
"2018/07/02 4:32:45 PM GMT+1","It is one of the main tools I use professionally","> 15 years","> 8 years","N/A","Desktop Games;Mobile Games;Front-end web;Back-end web;Desktop Applications;Mobile Applications;Sotfware Libraries;Command Line Utilities","JavaScript;C++;PHP;Neko;Flash (SWF)","","Official installer;Build from source","Google Play;The Web","Windows","Chrome","Android","","FlashDevelop/HaxeDevelop","Forums - http://community.haxe.org;#haxe on irc","< $30,000","Yes","Yes","No","Free","Nothing",""
"2018/07/03 10:52:38 PM GMT+1","I don't use Haxe but would like to","7-10 years","< 1 year","<= 1","Console Games;Desktop Games;Mobile Games;Front-end web;Back-end web","JavaScript;C++;PHP","","","","","","","","","","","","","","","",""
"2018/07/06 6:40:13 AM GMT+1","I don't use Haxe but would like to","> 15 years","< 1 year","10-25","Front-end web;Mobile Applications;Sotfware Libraries;Command Line Utilities","JavaScript;C++;C#;--interp","France","Official installer","iOS App Store;Google Play;Microsoft Windows Store","OSX","Opera","Blackberry","","Emacs custom","","$100,001-$150,000","Yes","No","No","For freelancers with regular training via webinar and open contests","$1-$100",""
"2018/07/06 12:04:32 PM GMT+1","I use Haxe for hobby projects","1-3 years","1-2 years","<= 1","Desktop Games","Flash (SWF)","Philippines","Official installer","itch.io;The Web","Windows","Chrome","","flixel","Sublime Text","Discord","I'd rather not say","What's a macro?","No","No","Free","Nothing",""
"2018/07/07 11:12:02 PM GMT+1","It is one of the main tools I use professionally","3-5 years","2-4 years","101-500","Desktop Games;Front-end web","JavaScript;Flash (SWF)","Belarus","Official installer","iOS App Store;Google Play;Amazon App Store;The Web;facebook","Windows","Chrome","Android","","IntelliJ","slack","$30,000-$50,000","Yes","Yes","No","Free","$1-$100",""
"2018/07/09 9:32:09 PM GMT+1","I use Haxe for hobby projects","> 15 years","2-4 years","1501-10000","Back-end web;Sotfware Libraries","JavaScript;Java;C#","Canada","Linux Package Manager","","Linux","Firefox","Android","hxcpp, hxcs, hxjava, hxnodejs, promhx","Visual Studio Code","",">$150,000","Yes","Yes","No","Free","$1-$100",""
"2018/07/10 3:52:27 PM GMT+1","It is one of the main tools I use professionally","> 15 years","4-6 years","26-100","Desktop Games;Mobile Games;Back-end web;Desktop Applications","JavaScript","South Africa","Official installer","The Web","OSX","Safari","iOS","pixijs minject buddy mockatoo polygonal-ds","IntelliJ","","$50,001-$70,000","Yes","Yes","No","Professional","$1-$100",""
"2018/07/10 5:46:35 PM GMT+1","I don't use Haxe but would like to","","< 1 year","N/A","Desktop Games;Mobile Games","C++;Java","","Official installer;Homebrew","iOS App Store;Google Play","OSX","Chrome","Android","","Visual Studio Code","","I'd rather not say","","","","","",""
"2018/07/12 7:35:28 PM GMT+1","I use Haxe for hobby projects","10-15 years","2-4 years","26-100","Front-end web;Back-end web;Desktop Applications","JavaScript;C++;HashLink","Canada","Official installer;Linux Package Manager","","Linux","Firefox","Android","","IntelliJ","","$30,000-$50,000","Yes","Yes","No","Free","$101-$500",""
"2018/07/13 12:58:57 PM GMT+1","I use Haxe for hobby projects","1-3 years","< 1 year","<= 1","Desktop Games;Mobile Games","JavaScript;C++;Flash (SWF)","France","Official installer","The Web","Windows","Chrome","Android","Openfl, Heaps","Visual Studio Code","Twitter","I'd rather not say","Yes","No","No","Free","$1-$100",""
"2018/07/14 6:43:52 PM GMT+1","It is one of the main tools I use professionally","> 15 years","4-6 years","<= 1","Desktop Games;Mobile Games;Desktop Applications;Mobile Applications;Sotfware Libraries;Command Line Utilities","C++;Java;Flash (SWF)","Poland","Official installer","iOS App Store;Google Play;Amazon App Store;itch.io;The Web","Windows","Chrome","Android","OpenFL, HaxeFlixel","FlashDevelop/HaxeDevelop","openfl.org, haxeflixel.com","< $30,000","Yes","No","No","Free","$1-$100",""
"2018/07/14 7:11:03 PM GMT+1","I don't use Haxe but would like to","3-5 years","< 1 year","N/A","Console Games;Desktop Games;Mobile Games;Back-end web;Desktop Applications;Sotfware Libraries","JavaScript;C++;Lua;PHP;C#;Neko;Python;--interp","India","Official installer","itch.io;The Web","Linux","Firefox","Android","","VIM","Forums - http://community.haxe.org","I'd rather not say","No","No","No","Free","Nothing",""
"2018/07/15 9:25:14 AM GMT+1","I use Haxe for hobby projects","7-10 years","2-4 years","<= 1","Desktop Games;Mobile Games","JavaScript;C++;Neko","Australia","Official installer","Steam;iOS App Store;Google Play;itch.io","OSX","Safari","iOS","Haxeflixel","Visual Studio Code","Slack","$100,001-$150,000","No","No","No","","$1-$100",""
"2018/07/18 1:05:27 AM GMT+1","I use Haxe for hobby projects","> 15 years","4-6 years","N/A","Sotfware Libraries;Command Line Utilities","JavaScript;PHP;Neko","Sweden","Linux Package Manager;Homebrew","The Web","OSX","Chrome","Android","","Visual Studio Code","","I'd rather not say","Yes","No","No","Free","Nothing",""
"2018/07/18 7:09:15 AM GMT+1","It is one of the main tools I use professionally","> 15 years","2-4 years","26-100","Mobile Games;Front-end web","JavaScript;Flash (SWF)","Bulgaria","Official installer","The Web","Windows","Chrome","Android","","FlashDevelop/HaxeDevelop","","I'd rather not say","Yes","Yes","No","Free","",""
"2018/07/18 7:14:13 AM GMT+1","I don't use Haxe but would like to","10-15 years","< 1 year","2-10","Front-end web;Back-end web","JavaScript","Japan","Linux Package Manager","The Web","Windows","Firefox","Android","","Emacs","Twitter","$30,000-$50,000","No","No","No","Free","Nothing",""
"2018/07/18 8:26:40 PM GMT+1","I use Haxe for hobby projects","1-3 years","1-2 years","<= 1","Desktop Games;Mobile Games;Front-end web;Art","JavaScript;C++","Canada","Official installer","itch.io;The Web","Windows","Chrome","Android","HaxeFlixel","Visual Studio Code","","I'd rather not say","What's a macro?","No","No","Free","$1-$100",""
"2018/07/19 1:57:40 AM GMT+1","I use Haxe for hobby projects","1-3 years","1-2 years","<= 1","Desktop Games;Mobile Games","C++;PHP;Neko;Flash (SWF)","Mexico","Official installer","Google Play;The Web","Windows","Firefox","Android","openfl, flixel","FlashDevelop/HaxeDevelop","Twitter","< $30,000","No","Yes","No","Free","Nothing",""
"2018/07/19 10:15:45 AM GMT+1","It is one of the main tools I use professionally","1-3 years","1-2 years","501-1500","Front-end web;Back-end web;Command Line Utilities","JavaScript;PHP","Japan","Official installer","The Web","OSX","Chrome","iOS","","Sublime Text","Gitter.im","$30,000-$50,000","Yes","No","No","Free","Nothing",""
"2018/07/22 6:18:14 AM GMT+1","I use Haxe for hobby projects","1-3 years","1-2 years","N/A","Desktop Games","C++;Flash (SWF)","","","","","Chrome","Android","","Visual Studio Code","","","","","","","",""
"2018/07/22 11:40:55 AM GMT+1","I use Haxe for hobby projects","3-5 years","< 1 year","N/A","Desktop Games;Back-end web;Desktop Applications;Art","JavaScript;C++;HashLink;Neko;Python","","Official installer;Linux Package Manager","","Linux","Firefox","","","FlashDevelop/HaxeDevelop","Forums - http://community.haxe.org","< $30,000","Yes","Yes","No","","",""
"2018/07/23 7:00:04 AM GMT+1","I don't use Haxe but would like to","3-5 years","< 1 year","N/A","Desktop Games;Mobile Games","JavaScript;C++;Java","United States","Official installer","The Web","Windows","Firefox","Android","","Visual Studio Code","","< $30,000","Yes","No","No","Free","$1-$100",""
"2018/07/24 4:37:37 AM GMT+1","I use Haxe for hobby projects","3-5 years","1-2 years","<= 1","Desktop Games;Mobile Games;Back-end web","JavaScript;C++;Neko","","Official installer","itch.io","Windows","Chrome","Android","","Visual Studio Code","Forums - http://community.haxe.org","$30,000-$50,000","No","Yes","No","Free","$1-$100",""
"2018/07/24 5:24:58 AM GMT+1","I use Haxe for hobby projects","1-3 years","< 1 year","<= 1","Desktop Applications","JavaScript;C++;Neko","United States","Official installer","Currently nowhere. The question implies I've actually finished something worth publishing.","Windows","Chrome","Android","HaxeUI, OpenFL","Visual Studio Code","I kinda don't...","< $30,000","No","Yes","No","Free","$1-$100",""
"2018/07/25 8:09:37 AM GMT+1","It is one of the main tools I use professionally","> 15 years","< 1 year","<= 1","Back-end web;Sotfware Libraries;Command Line Utilities","JavaScript;C++;Java;--interp","Italy","Linux Package Manager","The Web","Linux","Firefox","","All","VIM","","I'd rather not say","No","Yes","No","Free","$501-$1000",""
"2018/07/25 9:52:23 AM GMT+1","I don't use Haxe but would like to","> 15 years","< 1 year","26-100","Front-end web;Data Science / Machine Learning","JavaScript;Python","France","Linux Package Manager","","Linux","Firefox","Android","","","","$50,001-$70,000","What's a macro?","No","No","","",""
"2018/07/25 12:35:16 PM GMT+1","I don't use Haxe but would like to","10-15 years","< 1 year","101-500","Front-end web;Back-end web;Command Line Utilities","JavaScript;Java","Austria","Official installer","local","Linux","Firefox","iOS","","VIM","null","$70,001-$100,000","What's a macro?","No","No","Free","Nothing",""
"2018/07/26 5:36:25 AM GMT+1","It is one of the main tools I use professionally","10-15 years","6-8 years","26-100","Desktop Applications;Mobile Applications;Sotfware Libraries;Command Line Utilities","JavaScript;C++;Flash (SWF)","Australia","Official installer","","Windows","Chrome","Android","starling, openfl, lime, away3d, robotlegs","FlashDevelop/HaxeDevelop","","$70,001-$100,000","Yes","No","No","Free","$1-$100",""
"2018/07/26 9:48:03 AM GMT+1","I use Haxe for hobby projects","1-3 years","< 1 year","<= 1","Desktop Games;Desktop Applications;Art","C++;Neko;Flash (SWF)","China","Official installer","none","Windows","Edge","iOS","HaxeFlixel","Visual Studio Code","none","I'd rather not say","What's a macro?","No","No","Professional","$1-$100",""
"2018/07/26 12:33:12 PM GMT+1","I use Haxe for hobby projects","3-5 years","< 1 year","<= 1","Desktop Games;Mobile Games;Front-end web","JavaScript;C++;Neko","Brazil","Official installer","Steam;iOS App Store;Mac App Store;Google Play;The Web","Windows","Chrome","Android","OpenFL, starling","Visual Studio Code","Forums - http://community.haxe.org","$30,000-$50,000","What's a macro?","No","No","Free","$1-$100",""
"2018/07/26 2:52:32 PM GMT+1","I use Haxe for hobby projects","3-5 years","< 1 year","<= 1","Desktop Games","Neko","Russia","Linux Package Manager","","Linux","Firefox","Android","ash, nape, openfl","VIM","","< $30,000","What's a macro?","No","No","Free","Nothing",""
"2018/07/27 12:15:43 AM GMT+1","It is one of the main tools I use professionally","10-15 years","> 8 years","10-25","Desktop Games;Mobile Games;Front-end web;Art","JavaScript;C++;Flash (SWF);--interp","United States","Official installer","iOS App Store;Google Play;The Web","OSX","Chrome","iOS","lime, openfl, polygonal, thx, tink, munit","Sublime Text","Forums - http://community.haxe.org;Twitter","$100,001-$150,000","Yes","No","No","Free","$101-$500",""
"2018/07/27 1:17:56 AM GMT+1","It is one of the main tools I use professionally","7-10 years","< 1 year","2-10","Desktop Games;Mobile Games","C++;C#;Flash (SWF)","","Official installer","","Windows","Chrome","Android","","Visual Studio Code","Forums - http://community.haxe.org;Facebook;Telegram","< $30,000","No","No","No","Free","$1-$100",""
"2018/07/27 8:14:56 AM GMT+1","I don't use Haxe but would like to","7-10 years","< 1 year","101-500","Desktop Applications;Mobile Applications","C#","Korea, South","Official installer","Internal Network","Windows","Firefox","iOS","","FlashDevelop/HaxeDevelop","Forums - http://community.haxe.org","< $30,000","What's a macro?","No","No","Free","$1-$100",""
